AVG,year,player,fantasyPts,position,bucket,median,expected_diff,sleeper_id,player_id
482.0,2019,Laquon Treadwell,33.4,WR,24,18.6,14.799999999999995,8140,3155
482.5,2019,Chris Hogan,14.7,WR,24,18.6,-3.900000000000002,8140,1329
484.0,2019,Lil'Jordan Humphrey,0.0,WR,24,18.6,-18.6,8140,5938
487.0,2019,Keelan Cole Sr.,78.7,WR,24,18.6,60.1,8140,4622
493.0,2019,Jason Sanders,7.1,WR,24,18.6,-11.500000000000002,8140,
497.0,2019,John Ursua,2.1,WR,25,20.85,-18.75,8140,6168
531.0,2019,Seth Roberts,60.1,WR,25,20.85,39.25,8140,2039
554.0,2019,Tavon Austin,47.4,WR,25,20.85,26.549999999999997,8140,1567
555.0,2019,Braxton Berrios,17.5,WR,25,20.85,-3.3500000000000014,8140,5121
560.0,2019,Jarius Wright,56.9,WR,25,20.85,36.05,8140,1215
570.0,2019,Byron Pringle,35.0,WR,25,20.85,14.15,8140,5199
574.0,2019,Tajae Sharpe,81.9,WR,26,37.150000000000006,44.75,8140,3297
582.0,2019,Darius Slayton,170.0,WR,26,37.150000000000006,132.85,8140,6149
594.0,2019,Allen Hurns,85.6,WR,26,37.150000000000006,48.44999999999999,8140,1984
597.0,2019,Kendrick Bourne,95.8,WR,26,37.150000000000006,58.64999999999999,8140,4454
598.0,2019,Jordan Matthews,7.3,WR,26,37.150000000000006,-29.850000000000005,8140,
607.0,2019,Ryan Grant,5.4,WR,26,37.150000000000006,-31.750000000000007,8140,2093
609.0,2019,J.J. Nelson,13.6,WR,27,13.0,0.5999999999999996,8140,2462
620.0,2019,Kelvin Harmon,66.5,WR,27,13.0,53.5,8140,5884
637.0,2019,Justin Watson,42.9,WR,27,13.0,29.9,8140,5374
653.0,2019,Chester Rogers,47.7,WR,27,13.0,34.7,8140,3582
657.0,2019,Tim Patrick,37.8,WR,27,13.0,24.799999999999997,8140,4351
662.0,2019,Keith Kirkwood,0.0,WR,27,13.0,-13.0,8140,5134
664.0,2019,Taywan Taylor,0.0,WR,28,13.7,-13.7,8140,4125
666.0,2019,Gary Jennings,0.0,WR,28,13.7,-13.7,8140,6045
667.0,2019,Ryan Switzer,10.7,WR,28,13.7,-3.0,8140,4162
668.0,2019,Dontrelle Inman,30.1,WR,28,13.7,16.400000000000002,8140,2291
23.5,2020,Lamar Jackson,347.8,QB,0,307.2,40.60000000000002,8140,4881
24.8,2020,Patrick Mahomes,378.4,QB,0,307.2,71.19999999999999,8140,4046
61.2,2020,Dak Prescott,133.5,QB,0,307.2,-173.7,8140,3294
67.0,2020,Kyler Murray,399.0,QB,0,307.2,91.8,8140,5849
70.2,2020,Russell Wilson,378.6,QB,0,307.2,71.40000000000003,8140,1234
72.8,2020,Deshaun Watson,380.3,QB,0,307.2,73.10000000000002,8140,4017
90.3,2020,Matt Ryan,297.4,QB,1,286.7,10.699999999999989,8140,24
90.8,2020,Josh Allen,409.9,QB,1,286.7,123.2,8140,4984
103.3,2020,Carson Wentz,211.4,QB,1,286.7,-75.29999999999998,8140,3161
104.3,2020,Tom Brady,351.9,QB,1,286.7,65.19999999999999,8140,167
105.2,2020,Drew Brees,219.5,QB,1,286.7,-67.19999999999999,8140,289
108.4,2020,Matthew Stafford,268.6,QB,1,286.7,-18.09999999999997,8140,421
119.8,2020,Aaron Rodgers,391.9,QB,2,259.25,132.64999999999998,8140,96
125.1,2020,Daniel Jones,200.0,QB,2,259.25,-59.25,8140,5870
130.4,2020,Cam Newton,259.5,QB,2,259.25,0.25,8140,954
133.0,2020,Ben Roethlisberger,275.2,QB,2,259.25,15.949999999999989,8140,138
134.1,2020,Jared Goff,259.0,QB,2,259.25,-0.25,8140,3163
139.7,2020,Baker Mayfield,261.0,QB,2,259.25,1.75,8140,4892
147.0,2020,Joe Burrow,186.7,QB,3,209.0,-22.30000000000001,8140,6770
153.5,2020,Ryan Tannehill,346.4,QB,3,209.0,137.39999999999998,8140,1049
156.6,2020,Jimmy Garoppolo,69.3,QB,3,209.0,-139.7,8140,1837
162.6,2020,Gardner Minshew,170.7,QB,3,209.0,-38.30000000000001,8140,6011
167.3,2020,Kirk Cousins,319.2,QB,3,209.0,110.2,8140,1166
170.7,2020,Drew Lock,200.3,QB,3,209.0,-8.699999999999989,8140,5854
172.4,2020,Teddy Bridgewater,256.2,QB,4,174.65,81.54999999999998,8140,2152
174.9,2020,Philip Rivers,251.0,QB,4,174.65,76.35,8140,331
183.0,2020,Derek Carr,295.1,QB,4,174.65,120.45000000000002,8140,2028
191.3,2020,Sam Darnold,147.0,QB,4,174.65,-27.65000000000001,8140,4943
213.1,2020,Tyrod Taylor,8.9,QB,4,174.65,-165.75,8140,827
230.4,2020,Ryan Fitzpatrick,154.7,QB,4,174.65,-19.950000000000017,8140,333
230.6,2020,Tua Tagovailoa,140.5,QB,5,112.1,28.40000000000001,8140,6768
245.9,2020,Nick Foles,112.2,QB,5,112.1,0.1000000000000085,8140,1029
252.3,2020,Justin Herbert,340.8,QB,5,112.1,228.7,8140,6797
257.9,2020,Jameis Winston,2.4,QB,5,112.1,-109.7,8140,2306
266.4,2020,Taysom Hill,144.8,QB,5,112.1,32.70000000000002,8140,
272.0,2020,Jarrett Stidham,15.9,QB,5,112.1,-96.2,8140,6136
277.5,2020,Andy Dalton,146.2,QB,6,12.3,133.89999999999998,8140,829
284.5,2020,Marcus Mariota,26.8,QB,6,12.3,14.5,8140,2307
300.9,2020,Jalen Hurts,115.3,QB,6,12.3,103.0,8140,6904
305.5,2020,Robert Griffin III,6.6,QB,6,12.3,-5.700000000000001,8140,1169
334.0,2020,Jacoby Brissett,20.6,QB,6,12.3,8.3,8140,3257
1.0,2020,Christian McCaffrey,90.4,RB,0,239.4,-148.99999999999997,8140,4034
2.1,2020,Saquon Barkley,15.4,RB,0,239.4,-223.99999999999997,8140,4866
3.0,2020,Ezekiel Elliott,231.7,RB,0,239.4,-7.699999999999989,8140,3164
4.2,2020,Alvin Kamara,377.8,RB,0,239.4,138.40000000000003,8140,4035
5.4,2020,Dalvin Cook,337.8,RB,0,239.4,98.40000000000003,8140,4029
6.6,2020,Derrick Henry,335.1,RB,0,239.4,95.70000000000005,8140,3198
7.3,2020,Clyde Edwards-Helaire,176.0,RB,1,227.8,-51.80000000000001,8140,6820
9.4,2020,Joe Mixon,101.6,RB,1,227.8,-126.20000000000002,8140,4018
10.3,2020,Miles Sanders,170.4,RB,1,227.8,-57.400000000000006,8140,6151
12.1,2020,Josh Jacobs,235.3,RB,1,227.8,7.5,8140,5850
13.7,2020,Kenyan Drake,194.2,RB,1,227.8,-33.60000000000002,8140,3242
15.0,2020,Austin Ekeler,165.3,RB,1,227.8,-62.5,8140,4663
15.3,2020,Nick Chubb,209.7,RB,2,193.55,16.149999999999977,8140,4988
17.3,2020,Aaron Jones,258.9,RB,2,193.55,65.34999999999997,8140,4199
26.2,2020,James Conner,164.6,RB,2,193.55,-28.950000000000017,8140,4137
29.3,2020,Chris Carson,187.8,RB,2,193.55,-5.75,8140,4273
31.4,2020,Jonathan Taylor,254.8,RB,2,193.55,61.25,8140,6813
32.5,2020,Todd Gurley II,163.2,RB,2,193.55,-30.350000000000023,8140,2315
36.9,2020,Melvin Gordon III,206.4,RB,3,169.05,37.349999999999994,8140,2320
38.0,2020,David Johnson,181.5,RB,3,169.05,12.449999999999989,8140,2391
39.3,2020,Le'Veon Bell,74.6,RB,3,169.05,-94.45000000000002,8140,1408
44.0,2020,Leonard Fournette,132.0,RB,3,169.05,-37.05000000000001,8140,3969
50.5,2020,Cam Akers,103.8,RB,3,169.05,-65.25000000000001,8140,6938
52.8,2020,Raheem Mostert,101.7,RB,3,169.05,-67.35000000000001,8140,2749
53.4,2020,Mark Ingram II,52.9,RB,4,151.8,-98.9,8140,956
54.8,2020,Kareem Hunt,218.5,RB,4,151.8,66.69999999999999,8140,4098
56.7,2020,Devin Singletary,145.6,RB,4,151.8,-6.200000000000017,8140,6130
57.7,2020,D'Andre Swift,193.8,RB,4,151.8,42.0,8140,6790
61.7,2020,David Montgomery,264.8,RB,4,151.8,113.0,8140,5892
66.3,2020,J.K. Dobbins,164.5,RB,4,151.8,12.699999999999989,8140,6806
75.7,2020,James White,116.6,RB,5,150.3,-33.70000000000002,8140,1848
78.5,2020,Ronald Jones,190.3,RB,5,150.3,40.0,8140,5052
80.5,2020,Antonio Gibson,206.2,RB,5,150.3,55.89999999999998,8140,6945
84.3,2020,Zack Moss,101.6,RB,5,150.3,-48.70000000000002,8140,6845
86.5,2020,Tarik Cohen,17.5,RB,5,150.3,-132.8,8140,4157
87.4,2020,Jordan Howard,30.7,RB,5,150.3,-119.6,8140,3306
88.3,2020,Marlon Mack,8.6,RB,6,106.55,-97.95,8140,4152
90.4,2020,Phillip Lindsay,66.0,RB,6,106.55,-40.55,8140,5170
97.8,2020,Latavius Murray,136.2,RB,6,106.55,29.64999999999999,8140,1476
98.2,2020,Tevin Coleman,12.7,RB,6,106.55,-93.85,8140,2378
100.2,2020,Matt Breida,44.0,RB,6,106.55,-62.55,8140,4455
103.0,2020,Kerryon Johnson,73.8,RB,6,106.55,-32.75,8140,5068
114.1,2020,Alexander Mattison,86.9,RB,7,89.5,-2.5999999999999943,8140,5987
116.4,2020,Chase Edmonds,168.0,RB,7,89.5,78.5,8140,5000
119.9,2020,Boston Scott,95.6,RB,7,89.5,6.099999999999994,8140,5122
121.1,2020,Tony Pollard,120.8,RB,7,89.5,31.299999999999997,8140,5967
121.2,2020,Sony Michel,75.3,RB,7,89.5,-14.200000000000005,8140,4962
130.9,2020,Duke Johnson Jr.,88.4,RB,7,89.5,-1.0999999999999943,8140,2382
136.2,2020,Damien Harris,91.3,RB,8,110.3,-19.000000000000018,8140,5890
144.0,2020,Darrell Henderson Jr.,130.3,RB,8,110.3,20.0,8140,5916
148.2,2020,Chris Thompson,42.6,RB,8,110.3,-67.70000000000002,8140,1502
153.3,2020,AJ Dillon,40.3,RB,8,110.3,-70.00000000000001,8140,6828
158.2,2020,Nyheim Miller-Hines,192.2,RB,8,110.3,81.89999999999998,8140,5347
171.6,2020,Justin Jackson,63.3,RB,8,110.3,-47.000000000000014,8140,5131
173.3,2020,Joshua Kelley,85.2,RB,9,83.85,1.3500000000000083,8140,7045
176.6,2020,Ke'Shawn Vaughn,25.3,RB,9,83.85,-58.55,8140,6885
176.7,2020,Darrel Williams,52.5,RB,9,83.85,-31.34999999999999,8140,5549
177.5,2020,Jerick McKinnon,126.2,RB,9,83.85,42.35000000000001,8140,2161
178.5,2020,Adrian Peterson,124.9,RB,9,83.85,41.05000000000001,8140,184
192.6,2020,Carlos Hyde,84.9,RB,9,83.85,1.0500000000000114,8140,2257
197.0,2020,DeAndre Washington,17.1,RB,10,74.30000000000001,-57.20000000000001,8140,3300
197.3,2020,Darrynton Evans,16.1,RB,10,74.30000000000001,-58.20000000000001,8140,7064
199.2,2020,Benny Snell Jr.,76.9,RB,10,74.30000000000001,2.5999999999999943,8140,6156
201.0,2020,James Robinson,250.4,RB,10,74.30000000000001,176.1,8140,6955
202.2,2020,Devonta Freeman,36.0,RB,10,74.30000000000001,-38.30000000000001,8140,2168
206.3,2020,Anthony McFarland Jr.,22.7,RB,10,74.30000000000001,-51.60000000000001,8140,6878
206.8,2020,Jamaal Williams,123.1,RB,11,56.849999999999994,66.25,8140,4149
208.0,2020,Devine Ozigbo,13.3,RB,11,56.849999999999994,-43.55,8140,6068
220.4,2020,Ito Smith,57.3,RB,11,56.849999999999994,0.4500000000000028,8140,5004
224.6,2020,Jalen Richard,51.1,RB,11,56.849999999999994,-5.749999999999993,8140,3868
225.1,2020,Malcolm Brown,111.1,RB,11,56.849999999999994,54.25,8140,2588
225.4,2020,Brian Hill,97.4,RB,11,56.849999999999994,40.55000000000001,8140,4187
230.2,2020,Darwin Thompson,35.2,RB,12,20.7,14.500000000000004,8140,6178
232.5,2020,Giovani Bernard,160.1,RB,12,20.7,139.4,8140,1386
234.7,2020,Rashaad Penny,3.4,RB,12,20.7,-17.3,8140,4985
236.5,2020,Justice Hill,13.0,RB,12,20.7,-7.699999999999999,8140,5995
237.0,2020,Lamar Miller,2.6,RB,12,20.7,-18.1,8140,1048
237.8,2020,Dare Ogunbowale,29.9,RB,12,20.7,9.2,8140,4718
238.4,2020,LeSean McCoy,28.2,RB,13,52.849999999999994,-24.649999999999995,8140,676
241.2,2020,Rex Burkhead,107.6,RB,13,52.849999999999994,54.75,8140,1387
242.3,2020,DeeJay Dallas,56.9,RB,13,52.849999999999994,4.050000000000004,8140,6931
247.2,2020,Frank Gore,102.2,RB,13,52.849999999999994,49.35000000000001,8140,232
247.5,2020,Jaylen Samuels,16.4,RB,13,52.849999999999994,-36.45,8140,5107
247.6,2020,Dion Lewis,61.2,RB,13,52.849999999999994,8.350000000000009,8140,788
251.8,2020,Gus Edwards,130.2,RB,14,23.9,106.29999999999998,8140,5248
253.2,2020,J.D. McKissic,193.4,RB,14,23.9,169.5,8140,3664
255.8,2020,Mike Davis,208.5,RB,14,23.9,184.6,8140,2431
256.4,2020,Peyton Barber,55.0,RB,14,23.9,31.1,8140,3594
259.4,2020,Mike Boone,14.9,RB,14,23.9,-8.999999999999998,8140,5209
261.4,2020,La'Mical Perine,52.5,RB,14,23.9,28.6,8140,6908
261.7,2020,Cordarrelle Patterson,63.4,RB,15,42.5,20.9,8140,1535
264.9,2020,Royce Freeman,37.1,RB,15,42.5,-5.399999999999999,8140,5046
268.4,2020,Corey Clement,21.0,RB,15,42.5,-21.5,8140,4651
269.4,2020,Ty Montgomery,15.8,RB,15,42.5,-26.7,8140,2399
270.4,2020,Wayne Gallman,136.6,RB,15,42.5,94.1,8140,4150
273.5,2020,Kalen Ballage,93.9,RB,15,42.5,51.400000000000006,8140,4994
274.0,2020,Bo Scarbrough,3.1,RB,16,16.7,-13.6,8140,5112
296.0,2020,Dwayne Washington,1.5,RB,16,16.7,-15.2,8140,3391
305.0,2020,Reggie Bonnafon,16.7,RB,16,16.7,0.0,8140,5162
318.0,2020,Trayveon Williams,23.7,RB,16,16.7,7.0,8140,6144
330.0,2020,Qadree Ollison,0.3,RB,16,16.7,-16.4,8140,6002
333.0,2020,Devontae Booker,85.7,RB,16,16.7,69.0,8140,3209
347.0,2020,JaMycal Hasty,31.1,RB,17,13.4,17.700000000000003,8140,6996
348.0,2020,Jeff Wilson Jr.,146.3,RB,17,13.4,132.9,8140,5284
356.0,2020,J.J. Taylor,12.4,RB,17,13.4,-1.0,8140,6973
364.0,2020,Patrick Laird,24.0,RB,17,13.4,10.6,8140,6311
366.0,2020,Scottie Phillips,2.6,RB,17,13.4,-10.8,8140,7005
368.0,2020,Myles Gaskin,168.2,RB,17,13.4,154.79999999999998,8140,5980
373.0,2020,Ryan Nall,20.7,RB,18,10.4,10.3,8140,5163
18.1,2020,Travis Kelce,312.6,TE,0,159.6,153.00000000000003,8140,1466
21.7,2020,George Kittle,125.1,TE,0,159.6,-34.5,8140,4217
43.2,2020,Mark Andrews,170.1,TE,0,159.6,10.5,8140,5012
50.7,2020,Zach Ertz,75.5,TE,0,159.6,-84.1,8140,1339
66.6,2020,Darren Waller,280.6,TE,0,159.6,121.00000000000004,8140,2505
80.6,2020,Evan Engram,143.0,TE,0,159.6,-16.599999999999994,8140,4066
94.1,2020,Hayden Hurst,149.1,TE,1,146.15,2.9499999999999886,8140,4973
95.0,2020,Tyler Higbee,126.2,TE,1,146.15,-19.950000000000003,8140,3271
105.8,2020,Hunter Henry,145.3,TE,1,146.15,-0.8499999999999943,8140,3214
110.4,2020,Rob Gronkowski,149.3,TE,1,146.15,3.1500000000000057,8140,515
116.3,2020,Jared Cook,129.4,TE,1,146.15,-16.75,8140,367
119.3,2020,Mike Gesicki,159.3,TE,1,146.15,13.150000000000006,8140,4993
121.5,2020,Noah Fant,147.3,TE,2,113.45,33.85000000000001,8140,5857
126.3,2020,Austin Hooper,113.5,TE,2,113.45,0.0499999999999971,8140,3202
126.9,2020,T.J. Hockenson,175.3,TE,2,113.45,61.85000000000001,8140,5844
135.4,2020,Jonnu Smith,140.2,TE,2,113.45,26.749999999999982,8140,4144
138.1,2020,Dallas Goedert,116.4,TE,2,113.45,2.950000000000003,8140,5022
143.0,2020,Chris Herndon,77.7,TE,2,113.45,-35.75,8140,5009
143.2,2020,Blake Jarwin,2.2,TE,3,102.85,-100.65,8140,4571
147.8,2020,Eric Ebron,141.8,TE,3,102.85,38.95000000000002,8140,2118
158.2,2020,Jack Doyle,66.1,TE,3,102.85,-36.75,8140,1706
169.3,2020,Ian Thomas,40.5,TE,3,102.85,-62.349999999999994,8140,4995
174.1,2020,Irv Smith Jr.,96.5,TE,3,102.85,-6.349999999999994,8140,6126
196.7,2020,Greg Olsen,53.9,TE,3,102.85,-48.95,8140,58
215.6,2020,Jace Sternberger,29.4,TE,4,72.05,-42.65,8140,6139
217.3,2020,Dawson Knox,70.8,TE,4,72.05,-1.25,8140,5906
219.5,2020,Gerald Everett,94.9,TE,4,72.05,22.85000000000001,8140,4089
224.2,2020,Kyle Rudolph,67.4,TE,4,72.05,-4.6499999999999915,8140,943
224.7,2020,Tyler Eifert,82.9,TE,4,72.05,10.850000000000009,8140,1388
231.4,2020,Will Dissly,61.1,TE,4,72.05,-10.949999999999996,8140,5010
237.1,2020,Jimmy Graham,143.6,TE,5,70.5,73.1,8140,616
239.1,2020,Darren Fells,76.2,TE,5,70.5,5.700000000000003,8140,1592
239.7,2020,Dan Arnold,98.8,TE,5,70.5,28.299999999999997,8140,4741
244.6,2020,David Njoku,52.3,TE,5,70.5,-18.200000000000003,8140,4033
245.6,2020,Logan Thomas,175.5,TE,5,70.5,105.0,8140,2251
250.7,2020,Devin Asiasi,11.9,TE,5,70.5,-58.6,8140,6956
253.6,2020,C.J. Uzomah,22.7,TE,6,51.7,-29.000000000000004,8140,2460
259.0,2020,Vance McDonald,24.9,TE,6,51.7,-26.800000000000004,8140,1587
262.8,2020,Robert Tonyan,176.6,TE,6,51.7,124.9,8140,4602
264.4,2020,Jordan Reed,73.1,TE,6,51.7,21.39999999999999,8140,1500
267.5,2020,Cameron Brate,68.2,TE,6,51.7,16.5,8140,2214
275.4,2020,Adam Trautman,38.1,TE,6,51.7,-13.6,8140,6869
276.9,2020,Cole Kmet,64.0,TE,7,36.75,27.25,8140,6826
278.0,2020,Jacob Hollister,63.9,TE,7,36.75,27.15,8140,4421
278.5,2020,Kaden Smith,29.2,TE,7,36.75,-7.550000000000001,8140,6146
280.5,2020,Ryan Griffin,17.6,TE,7,36.75,-19.15,8140,1425
287.0,2020,Ricky Seals-Jones,0.0,TE,7,36.75,-36.75,8140,4531
288.0,2020,Harrison Bryant,65.8,TE,7,36.75,29.049999999999997,8140,6850
288.5,2020,Jason Witten,31.9,TE,8,28.1,3.799999999999997,8140,23
289.5,2020,Foster Moreau,33.0,TE,8,28.1,4.899999999999999,8140,5985
290.4,2020,Nick Boyle,37.3,TE,8,28.1,9.199999999999996,8140,2474
291.5,2020,Hakeem Butler,0.0,TE,8,28.1,-28.1,8140,5886
296.5,2020,Dalton Keene,4.6,TE,8,28.1,-23.5,8140,7082
299.0,2020,Jordan Akins,83.7,TE,8,28.1,55.6,8140,5032
304.0,2020,Trey Burton,83.3,TE,9,26.4,56.9,8140,1793
383.0,2020,Kahale Warring,6.5,TE,9,26.4,-19.9,8140,6164
391.0,2020,Donald Parham Jr.,43.9,TE,9,26.4,17.5,8140,6074
394.0,2020,James O'Shaughnessy,54.2,TE,9,26.4,27.800000000000004,8140,2476
6.8,2020,Michael Thomas,83.9,WR,0,273.95000000000005,-190.05000000000004,8140,3199
11.2,2020,Davante Adams,360.4,WR,0,273.95000000000005,86.44999999999993,8140,2133
15.5,2020,Tyreek Hill,328.9,WR,0,273.95000000000005,54.94999999999993,8140,3321
18.2,2020,Julio Jones,146.1,WR,0,273.95000000000005,-127.85000000000004,8140,947
19.4,2020,DeAndre Hopkins,291.8,WR,0,273.95000000000005,17.849999999999966,8140,1426
22.6,2020,Chris Godwin,191.0,WR,0,273.95000000000005,-82.95000000000005,8140,4037
24.9,2020,Kenny Golladay,65.8,WR,1,227.8,-162.0,8140,4131
28.4,2020,DJ Moore,211.5,WR,1,227.8,-16.30000000000001,8140,4983
29.1,2020,Mike Evans,248.6,WR,1,227.8,20.799999999999983,8140,2216
31.5,2020,Allen Robinson II,262.9,WR,1,227.8,35.099999999999966,8140,1992
36.3,2020,JuJu Smith-Schuster,234.1,WR,1,227.8,6.299999999999983,8140,4040
36.8,2020,Amari Cooper,234.8,WR,1,227.8,7.0,8140,2309
37.1,2020,Adam Thielen,252.0,WR,2,226.2,25.80000000000001,8140,1689
40.2,2020,Calvin Ridley,282.1,WR,2,226.2,55.900000000000034,8140,4981
40.3,2020,Cooper Kupp,210.7,WR,2,226.2,-15.5,8140,4039
40.8,2020,A.J. Brown,243.5,WR,2,226.2,17.30000000000001,8140,5859
44.8,2020,Robert Woods,247.1,WR,2,226.2,20.90000000000001,8140,1352
48.2,2020,D.K. Metcalf,273.3,WR,2,226.2,47.10000000000002,8140,5846
50.2,2020,DJ Chark Jr.,153.6,WR,3,209.45,-55.849999999999994,8140,4951
50.6,2020,Courtland Sutton,9.6,WR,3,209.45,-199.85,8140,5045
51.2,2020,Terry McLaurin,225.8,WR,3,209.45,16.350000000000023,8140,5927
53.2,2020,Tyler Lockett,265.4,WR,3,209.45,55.94999999999999,8140,2374
57.5,2020,Keenan Allen,247.1,WR,3,209.45,37.650000000000006,8140,1479
60.0,2020,Marquise Brown,183.0,WR,3,209.45,-26.44999999999999,8140,5848
62.1,2020,DeVante Parker,166.3,WR,4,166.3,0.0,8140,2319
63.4,2020,T.Y. Hilton,162.2,WR,4,166.3,-4.100000000000023,8140,1110
65.2,2020,Stefon Diggs,328.6,WR,4,166.3,162.3,8140,2449
67.7,2020,Michael Gallup,173.3,WR,4,166.3,7.0,8140,5038
69.5,2020,Tyler Boyd,192.0,WR,4,166.3,25.69999999999999,8140,3225
74.9,2020,A.J. Green,111.3,WR,4,166.3,-55.000000000000014,8140,830
75.0,2020,Jarvis Landry,181.0,WR,5,143.10000000000002,37.89999999999998,8140,1825
77.9,2020,Julian Edelman,54.7,WR,5,143.10000000000002,-88.40000000000002,8140,344
81.7,2020,Marvin Jones Jr.,227.8,WR,5,143.10000000000002,84.69999999999999,8140,1067
83.6,2020,Diontae Johnson,223.8,WR,5,143.10000000000002,80.69999999999999,8140,5937
83.7,2020,Brandin Cooks,232.0,WR,5,143.10000000000002,88.89999999999998,8140,2197
89.0,2020,Christian Kirk,146.4,WR,5,143.10000000000002,3.299999999999983,8140,4950
92.0,2020,Deebo Samuel,80.7,WR,6,146.4,-65.7,8140,5872
95.7,2020,Jamison Crowder,166.3,WR,6,146.4,19.90000000000001,8140,2410
97.3,2020,CeeDee Lamb,211.7,WR,6,146.4,65.29999999999998,8140,6786
101.2,2020,Darius Slayton,143.0,WR,6,146.4,-3.4000000000000057,8140,6149
104.1,2020,Mecole Hardman Jr.,124.1,WR,6,146.4,-22.30000000000001,8140,5917
105.7,2020,John Brown,96.8,WR,6,146.4,-49.60000000000001,8140,2238
107.9,2020,Henry Ruggs III,88.1,WR,7,114.2,-26.10000000000001,8140,6789
108.1,2020,Emmanuel Sanders,164.8,WR,7,114.2,50.60000000000001,8140,538
113.2,2020,Sterling Shepard,160.5,WR,7,114.2,46.3,8140,3200
115.3,2020,Jerry Jeudy,155.6,WR,7,114.2,41.39999999999999,8140,6783
122.1,2020,DeSean Jackson,44.8,WR,7,114.2,-69.4,8140,147
127.1,2020,Anthony Miller,110.7,WR,7,114.2,-3.5,8140,5013
128.9,2020,Preston Williams,70.8,WR,8,123.0,-52.2,8140,6148
132.2,2020,Jalen Reagor,79.2,WR,8,123.0,-43.8,8140,6798
141.7,2020,Golden Tate,85.8,WR,8,123.0,-37.2,8140,642
141.7,2020,Brandon Aiyuk,184.5,WR,8,123.0,61.5,8140,6803
141.8,2020,Justin Jefferson,270.2,WR,8,123.0,147.2,8140,6794
142.7,2020,Mike Williams,153.7,WR,8,123.0,30.69999999999999,8140,4068
144.5,2020,Curtis Samuel,212.1,WR,9,117.9,94.2,8140,4082
148.0,2020,Robbie Chosen,224.1,WR,9,117.9,106.2,8140,3423
154.0,2020,Allen Lazard,97.8,WR,9,117.9,-20.10000000000001,8140,5185
154.9,2020,Sammy Watkins,91.4,WR,9,117.9,-26.5,8140,1817
158.6,2020,Michael Pittman Jr.,98.9,WR,9,117.9,-19.0,8140,6819
160.7,2020,Parris Campbell,14.7,WR,9,117.9,-103.2,8140,5880
162.2,2020,Breshad Perriman,99.1,WR,10,99.6,-0.5,8140,2331
164.5,2020,N'Keal Harry,75.9,WR,10,99.6,-23.69999999999999,8140,
176.1,2020,Laviska Shenault Jr.,157.1,WR,10,99.6,57.5,8140,6814
179.8,2020,Bryan Edwards,36.3,WR,10,99.6,-63.3,8140,6870
181.2,2020,Hunter Renfrow,133.6,WR,10,99.6,34.0,8140,5955
187.9,2020,Randall Cobb,100.1,WR,10,99.6,0.5,8140,928
190.5,2020,Larry Fitzgerald,100.9,WR,11,74.25,26.65000000000001,8140,223
193.2,2020,James Washington,99.2,WR,11,74.25,24.950000000000003,8140,5024
197.2,2020,John Ross,3.7,WR,11,74.25,-70.55,8140,4038
197.8,2020,Alshon Jeffery,23.5,WR,11,74.25,-50.75,8140,1149
201.4,2020,Steven Sims,61.3,WR,11,74.25,-12.950000000000005,8140,6402
211.7,2020,Denzel Mims,58.7,WR,11,74.25,-15.549999999999995,8140,6849
214.1,2020,Josh Reynolds,126.3,WR,12,94.7,31.59999999999999,8140,4171
214.2,2020,Tee Higgins,196.6,WR,12,94.7,101.9,8140,6801
214.2,2020,Kendrick Bourne,127.7,WR,12,94.7,33.0,8140,4454
216.6,2020,Cole Beasley,202.7,WR,12,94.7,108.0,8140,1144
217.2,2020,Miles Boykin,69.6,WR,12,94.7,-25.10000000000001,8140,5965
217.7,2020,Corey Davis,193.4,WR,12,94.7,98.7,8140,4036
220.3,2020,Dede Westbrook,1.4,WR,13,78.35,-76.94999999999999,8140,4146
222.8,2020,Mohamed Sanu,42.0,WR,13,78.35,-36.349999999999994,8140,1071
223.4,2020,Antonio Brown,117.1,WR,13,78.35,38.75,8140,536
225.0,2020,Chase Claypool,216.9,WR,13,78.35,138.55,8140,6886
228.2,2020,Russell Gage,175.5,WR,13,78.35,97.15,8140,5110
229.1,2020,Kenny Stills,31.4,WR,13,78.35,-46.95,8140,1555
231.4,2020,Auden Tate,29.0,WR,14,90.55,-61.55,8140,5130
236.7,2020,J.J. Arcega-Whiteside,12.5,WR,14,90.55,-78.05,8140,5863
238.0,2020,Andy Isabella,54.8,WR,14,90.55,-35.75,8140,5915
238.1,2020,Tre'Quan Smith,103.1,WR,14,90.55,12.549999999999995,8140,5026
240.0,2020,Chris Conley,99.1,WR,14,90.55,8.549999999999997,8140,2381
240.8,2020,Greg Ward,130.5,WR,14,90.55,39.95,8140,6744
242.0,2020,Van Jefferson,46.9,WR,15,60.7,-13.800000000000004,8140,6853
244.8,2020,Trent Taylor,18.6,WR,15,60.7,-42.1,8140,4218
244.8,2020,Danny Amendola,106.4,WR,15,60.7,45.7,8140,491
245.0,2020,Marquez Valdes-Scantling,139.3,WR,15,60.7,78.60000000000001,8140,5086
249.3,2020,Demarcus Robinson,109.6,WR,15,60.7,48.89999999999999,8140,3286
250.8,2020,KJ Hamler,90.1,WR,15,60.7,29.39999999999999,8140,6805
254.2,2020,Devin Duvernay,47.1,WR,16,47.55,-0.4499999999999957,8140,6847
257.7,2020,Lynn Bowden Jr.,52.3,WR,16,47.55,4.75,8140,6909
